idxs,title,date,typ,origin,section,subject_theme,health_issue,covid,doc_cited,direct_mention,precise_mention,imprecise_mention,generic_mention,hard_soft
14297,BALANÇO PATRIMONIAL,2021-03-26,Balanço Patrimonial,Casa da Moeda do Brasil,S01,Balanço patrimonial,Tobacco,True,The WHO Framework Convention on Tobacco Control (WHO FCTC),,,N/C,No,
14364,"Portaria n° 859, de  25 de março de 2021",2021-03-26,Portaria,/Ministério Público do Distrito Federal e Territórios/Procuradoria-Geral de Justiça/Coordenadorias das Promotorias de Justiça,S01,Autuação e registro da portaria,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
14368,"RESOLUÇÃO COFEN Nº 663, de 23 de março de 2021",2021-03-26,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Federal de Enfermagem,S01,Suspensão de cobrança administrativa,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
14612,DECISÃO COREN/SC Nº 21 DE 26 DE MARÇO DE 2021,2021-03-29,Decisão,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Regional de Enfermagem de Santa Catarina,S01,Prorrogação do vencimento de anuidades,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
14821,"RESOLUÇÃO CONTER Nº 3, DE 20 DE MARÇO DE 2021",2021-03-30,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Nacional de Técnicos em Radiologia,S01,Alteração de redação de artigo,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,Yes,No,Soft norm
14837,Relatório da Administração 2020,2021-03-30,Demonstração Contábil,Empresa Brasileira de Infraestrutura Aeroportuária/Diretoria de Soluções Jurídicas e Administrativas/Superintendência de Administração/Gerência de Logística Administrativa,S01,Ações desenvolvidas pela Infraero e Demonstrações Contábeis,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,Yes,No,Soft norm
15218,"RESOLUÇÃO RDC Nº 487, DE 26 DE Março DE 2021",2021-03-31,Resolução,Agência Nacional de Vigilância Sanitária/Diretoria Colegiada,S01,"Limites máximos tolerados (LMT) de_x000D_
contaminantes em alimentos,",Other (specify),FALSE,Joint FAO/WHO Expert Committee on Food Additives (JECFA),Direct,Yes,No,No,Soft norm
15254,"INSTRUÇÃO NORMATIVA - IN N° 88, DE 26 DE MARÇO DE 2021",2021-03-31,Instrução Normativa,Agência Nacional de Vigilância Sanitária/Diretoria Colegiada,S01,"Limites máximos tolerados (LMT) de_x000D_
contaminantes em alimentos,",Other (specify),FALSE,"The 2005 World Health Organization Reevaluation of Human and_x000D_
Mammalian Toxic Equivalency Factors for Dioxins and_x000D_
Dioxin-Like Compounds",Direct,Yes,No,No,Soft norm
15334,"LEI Nº 14.124, DE 10 DE MARÇO  DE 2021",2021-03-10,Lei,Atos do Poder Legislativo,S01,"Manutenção das metas contratualizadas pelos_x000D_
prestadores de serviço de saúde no âmbito do_x000D_
Sistema Único de Saúde (SUS)",COVID-19,FALSE,,Direct,,N/C,No,
15338,"RESOLUÇÃO RDC Nº 476, DE 10 DE Março DE 2021",2021-03-11,Resolução,Agência Nacional de Vigilância Sanitária/Diretoria Colegiada,S01,Medicamentos e vacinas contra Covid19,COVID-19,FALSE,,Direct,No,Yes,No,Soft norm
15340,"RESOLUÇÃO RDC Nº 475, DE 10 DE Março DE 2021",2021-03-11,Resolução,Ministério da Saúde/Agência Nacional de Vigilância Sanitária/Diretoria Colegiada,S01,Medicamentos e vacinas contra Covid19,COVID-19,FALSE,,Direct,No,Yes,No,Soft norm
15360,"PORTARIA MC Nº 622, DE 31 DE MARÇO DE 2021",2021-03-31,Portaria,Gabinete do Ministro,S01,Auxílio emergencial 2021,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
15376,"RESOLUÇÃO DE DIRETORIA COLEGIADA - RDC Nº 476, DE 10 DE MARÇO DE 2021 (*)",2021-03-13,Resolução,Agência Nacional de Vigilância Sanitária/Diretoria Colegiada,S01,Medicamentos e vacinas contra Covid19,COVID-19,FALSE,,Direct,No,Yes,No,Soft norm
15379,"RESOLUÇÃO RDC Nº 483, DE 19 DE Março DE 2021",2021-03-19,Resolução,Agência Nacional de Vigilância Sanitária/Diretoria Colegiada,S01,Utilização de cilindros de oxigênio,COVID-19,FALSE,Health product and policy standards,Direct,Yes,Yes,No,Soft norm
15397,"PORTARIA MC Nº 620, DE 26 de março de 2021",2021-03-26,Portaria,Gabinete do Ministro,S01,Auxílio Emergencial 2021,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
15415,"PORTARIA MC Nº 621, DE 31 DE MARÇO DE 2021",2021-03-31,Portaria,Gabinete do Ministro,S01,"Medidas para o enfrentamento da Emergência em_x000D_
Saúde Pública",COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,Yes,No,Soft norm
15417,"PORTARIA MC Nº 624, DE 31 DE MARÇO DE 2021",2021-03-31,Portaria,Gabinete do Ministro,S01,Programa Bolsa Família e do Cadastro Único durante a pandemia,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
15636,"DECISÃO CRO/MS Nº 1, de 30 de março de 2021",2021-04-06,Decisão,Entidades de Fiscalização do Exercício das Profissões Liberais/CONSELHO REGIONAL DE ODONTOLOGIA DE MATO GROSSO DO SUL,S01,Convocação de cirurgiões dentistas para aplicação de vacinas,COVID-19,True,WHO's Technical guidance on COVID-19,Direct,No,Yes,No,Soft norm
15869,"PORTARIA CREF4/SP nº 3.159, de 1º de abril de 2021",2021-04-07,Portaria,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Regional de Educação Física da 4ª Região,S01,Suspensão de prazos,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
15871,"PORTARIA CREF4/SP nº 3.160, de 1º de abril de 2021",2021-04-07,Portaria,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Regional de Educação Física da 4ª Região,S01,Prorrogação de prazos,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
15913,"RESOLUÇÃO Nº 1.182, de 6 de abril de 2021",2021-04-07,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Federal dos Representantes Comerciais,S01,Prorrogação de prazos,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
16254,"RESOLUÇÃO Nº 1.451, de 24 de março de 2021",2021-04-08,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Federal de Corretores de Imóveis,S01,Manutenção de valor da anuidade,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
16350,"RESOLUÇÃO RDC Nº 489, DE 7 DE Abril DE 2021",2021-04-08,Resolução,Agência Nacional de Vigilância Sanitária/Diretoria Colegiada,S01,"Importação de dispositivos médicos novos e_x000D_
medicamentos",Other (specify),True,List of Priority Medical Devices in the Context of COVID-19,Direct,Yes,Yes,No,Soft norm
16359,"RESOLUÇÃO CFC Nº 1.618, DE 5 DE ABRIL DE 2021",2021-04-09,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Federal de Contabilidade,S01,"Prazo de vencimento das anuidades do exercício_x000D_
de 2021",COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
16553,"RESOLUÇÃO NORMATIVA Nº 295, DE 8 DE ABRIL DE 2021",2021-04-09,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Federal de Química,S01,"Prazos referentes à Assembleia de_x000D_
Delegados-Eleitores no ano de 2021",COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
16868,"PORTARIA Nº 12, de 9 de abril de 2021.",2021-04-12,Portaria,Entidades de Fiscalização do Exercício das Profissões Liberais/CONSELHO REGIONAL DE SERVICO SOCIAL DA 7ª REGIÃO,S01,Trabalho Home Office,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,No,Soft norm
2314838.0,"PORTARIA MC Nº 639, DE 30 DE JUNHO DE 2021",2021-07-01 00:00:00,Portaria,Ministério da Cidadania/Gabinete do Ministro,S01,Prorrogação de medidas de combate à COVID-19,Coronavirus disease (COVID-19),Yes,PHEIC,Direct,Yes,No,No,Soft
2315119.0,"RESOLUÇÃO Nº 57, DE 24 DE JUNHO DE 2021",2021-07-05 00:00:00,Resolução,"Ministério da Mulher, da Família e dos Direitos Humanos/Conselho Nacional dos Direitos da Pessoa Idosa",S01,Envelhecimento,Ageing,No,International Classification of Diseases 11th Revision,Direct,No,Yes,No,Hard
2317587.0,"PORTARIA MC Nº 645, DE 14 DE JULHO DE 2021",2021-07-15 00:00:00,Portaria,Ministério da Cidadania/Gabinete do Ministro,S01,Prorrogação de medidas de combate à COVID-19,Coronavirus disease (COVID-19),No,PHEIC,Direct,Yes,No,No,Soft
2317617.0,"PORTARIA  FUNASA Nº 3.540, DE 14 DE JULHO DE 2021",2021-07-16 00:00:00,Portaria,Ministério da Saúde/Fundação Nacional de Saúde,S01,Cooperação Internacional em Saúde,Health system governance,No,,Direct,Yes,No,No,
2318204.0,ATA Nº 340ª DA REUNIÃO ORDINÁRIAREALIZADA EM 27 DE MAIO DE 2021,2021-07-20 00:00:00,Ata,Ministério da Defesa/Comando do Exército/Indústria de Material Bélico do Brasil,S01,Medidas de combate à COVID-19,Coronavirus disease (COVID-19),Yes,Declaration of Pandemic Status,Direct,No,Yes,No,Soft
2318954.0,"PORTARIA CROSP Nº 153, de 12 de julho de 2021",2021-07-23 00:00:00,Portaria,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Regional de Odontologia de São Paulo,S01,Medidas de combate à COVID-19,Coronavirus disease (COVID-19),Yes,Declaration of Pandemic Status,Direct,No,Yes,No,Soft
2319414.0,"Portaria SGC Nº 8.812, DE 22 DE JULHO DE 2021",2021-07-26 00:00:00,Portaria,Ministério da Economia/Secretaria Executiva/Secretaria de Gestão Corporativa,S01,Gestão Pública,Health financing,No,,Direct,Yes,No,No,
2319881.0,"PORTARIA MC Nº 649, DE 27 DE JULHO DE 2021",2021-07-28 00:00:00,Portaria,Ministério da Cidadania/Gabinete do Ministro,S01,Medidas de combate à COVID-19,Coronavirus disease (COVID-19),Yes,PHEIC,Direct,Yes,No,No,Soft
2320030.0,"DECISÃO COREN-RJ Nº 850, de 16 de julho de 2021",2021-07-29 00:00:00,Decisão,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Regional de Enfermagem do Rio de Janeiro,S01,Medidas de combate à COVID-19,Coronavirus disease (COVID-19),Yes,PHEIC,Direct,No,Yes,No,Soft
2320030.0,"DECISÃO COREN-RJ Nº 850, de 16 de julho de 2021",2021-07-29 00:00:00,Decisão,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Regional de Enfermagem do Rio de Janeiro,S01,Medidas de combate à COVID-19,Coronavirus disease (COVID-19),Yes,,Direct,No,Yes,No,
2320642.0,"RESOLUÇÃO COFEN Nº 674, de 30 de julho de 2021",2021-08-02 00:00:00,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Federal de Enfermagem,S01,Prorrogação das medidas de combate à COVID-19,Coronavirus disease (COVID-19),Yes,Declaration of Pandemic Status,Direct,No,Yes,No,Soft
2320935.0,"RESOLUÇÃO Nº 617, DE 23 DE AGOSTO DE 2019",2021-08-03 00:00:00,Resolução,Ministério da Saúde/Conselho Nacional de Saúde,S01,Reunião do Conselho Nacional de Saúde,Coronavirus disease (COVID-19),Yes,,Direct,Yes,No,No,
2321076.0,"DECISÃO COREN-AM Nº 60, de 3 de agosto de 2021",2021-08-04 00:00:00,Decisão,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Regional de Enfermagem do Amazonas,S01,Prorrogação das medidas de combate à COVID-19,Coronavirus disease (COVID-19),Yes,"
Declaration of Pandemic Status",Direct,No,Yes,No,Soft
2321210.0,"DECISÃO COREN-RS Nº 121, de 03 de agosto de 2021",2021-08-05 00:00:00,Decisão,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Regional de Enfermagem do Rio Grande do Sul,S01,Prorrogação das medidas de combate à COVID-19,Coronavirus disease (COVID-19),Yes,"
Declaration of Pandemic Status",Direct,No,Yes,No,Soft
2321218.0,"PORTARIA Nº 19, de 1º de agosto de 2021",2021-08-05 00:00:00,Portaria,Entidades de Fiscalização do Exercício das Profissões Liberais/CONSELHO REGIONAL DE SERVICO SOCIAL DA 7ª REGIÃO,S01,Prorrogação das medidas de combate à COVID-19,Coronavirus disease (COVID-19),Yes,"
Declaration of Pandemic Status",Direct,No,Yes,No,Soft
2321218.0,"PORTARIA Nº 19, de 1º de agosto de 2021",2021-08-05 00:00:00,Portaria,Entidades de Fiscalização do Exercício das Profissões Liberais/CONSELHO REGIONAL DE SERVICO SOCIAL DA 7ª REGIÃO,S01,Prorrogação das medidas de combate à COVID-19,Coronavirus disease (COVID-19),Yes,,Direct,No,Yes,No,
2321234.0,"PORTARIA Nº 18, DE 4 DE AGOSTO DE 2021",2021-08-05 00:00:00,Portaria,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Federal de Psicologia,S01,Prorrogação das medidas de combate à COVID-19,Coronavirus disease (COVID-19),Yes,Declaration of Pandemic Status,Direct,No,Yes,No,Soft
2321389.0,DECISÕES,2021-08-06 00:00:00,Ação Direta de Inconstitucionalidade e Ação Declaratória de Constitucionalidade,Atos do Poder Judiciário/Supremo Tribunal Federal/Plenário,S01,Medidas de combate à COVID-19,Coronavirus disease (COVID-19),Yes,Declaration of Pandemic Status,Direct,No,Yes,No,Soft
2321549.0,"RESOLUÇÃO DE DIRETORIA COLEGIADA - RDC Nº 531, DE 4 DE AGOSTO DE 2021",2021-08-06 00:00:00,Resolução,Ministério da Saúde/Agência Nacional de Vigilância Sanitária/Diretoria Colegiada,S01,Importação de medicamentos e dispositivos médicos no contexto da pandemia de Covid-19,Coronavirus disease (COVID-19),Yes,,Direct,No,Yes,No,
2321549.0,"RESOLUÇÃO DE DIRETORIA COLEGIADA - RDC Nº 531, DE 4 DE AGOSTO DE 2021",2021-08-06 00:00:00,Resolução,Ministério da Saúde/Agência Nacional de Vigilância Sanitária/Diretoria Colegiada,S01,Importação de medicamentos e dispositivos médicos no contexto da pandemia de Covid-20,Coronavirus disease (COVID-19),Yes,,Direct,No,Yes,No,
2321549.0,"RESOLUÇÃO DE DIRETORIA COLEGIADA - RDC Nº 531, DE 4 DE AGOSTO DE 2021",2021-08-06 00:00:00,Resolução,Ministério da Saúde/Agência Nacional de Vigilância Sanitária/Diretoria Colegiada,S01,Importação de medicamentos e dispositivos médicos no contexto da pandemia de Covid-21,Coronavirus disease (COVID-19),Yes,,Direct,No,Yes,No,
2323440.0,"PORTARIA GM/MS Nº 1.940, DE 12 DE AGOSTO DE 2021",2021-08-17 00:00:00,Portaria,Ministério da Saúde/Gabinete do Ministro,S01,Iniciativa Hospital Amigo da Criança,Health system governance,No,,Direct,No,Yes,No,
2323544.0,"RESOLUÇÃO CFM Nº 2.297, DE 5 DE AGOSTO DE 2021",2021-08-18 00:00:00,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Federal de Medicina,S01,Normas para médicos que atendem trabalhadores,Occupational health,No,,Direct,No,Yes,No,
2323588.0,ACORDO PARA A PRORROGAÇÃO DO CONTRATO INTERNACIONAL DE CONCESSÃO,2021-08-18 00:00:00,Ato,Ministério das Relações Exteriores/Secretaria-Geral das Relações Exteriores/Secretaria de Assuntos de Soberania Nacional e Cidadania/Departamento de Segurança e Justiça/Divisão de Atos Internacionais,S01,Contratos Internacionais,Coronavirus disease (COVID-19),Yes,Declaration of Pandemic Status,Direct,No,Yes,No,Soft
2324702.0,"RESOLUÇÃO Nº 12, DE 23 DE MARÇO DE 2020",2021-08-24 00:00:00,Resolução,"Ministério da Mulher, da Família e dos Direitos Humanos/Conselho Nacional dos Direitos Humanos",S01,Medidas de combate à COVID-19,Coronavirus disease (COVID-19),Yes,,Direct,No,Yes,No,
2324886.0,"PORTARIA Nº 414, DE 20 DE AGOSTO DE 2021",2021-08-25 00:00:00,Portaria,Ministério da Saúde/Fundação Oswaldo Cruz/Coordenação-Geral de Administração/Departamento de Operações Comerciais,S01,Investimento em Biotecnologia,Health financing,No,,Direct,Yes,No,No,
2324930.0,"RESOLUÇÃO CRP10 Nº 1, DE  26 de março de 2020",2021-08-25 00:00:00,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais/CONSELHO REGIONAL DE PSICOLOGIA DA 10ª REGIÃO,S01,Medidas de combate à COVID-19,Coronavirus disease (COVID-19),Yes,PHEIC,Direct,Yes,No,No,Soft
2324930.0,"RESOLUÇÃO CRP10 Nº 1, DE  26 de março de 2020",2021-08-25 00:00:00,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais/CONSELHO REGIONAL DE PSICOLOGIA DA 10ª REGIÃO,S01,Medidas de combate à COVID-20,Coronavirus disease (COVID-19),Yes,Declaration of Pandemic Status,Direct,No,Yes,No,Soft
2325056.0,"INSTRUÇÃO NORMATIVA IN Nº 100, DE 23 DE Agosto DE 2021",2021-08-25 00:00:00,Instrução Normativa,Ministério da Saúde/Agência Nacional de Vigilância Sanitária/Diretoria Colegiada,S01,Sistema Nacional de Controle de Medicamentos,Medicines,No,Anatomical Therapeutic Chemical (ATC) Classification,Direct,Yes,No,No,Soft
2325500.0,"RESOLUÇÃO CREMERJ Nº 312, de 23 de junho de 2020",2021-08-27 00:00:00,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Regional de Medicina do Estado do Rio de Janeiro,S01,Regulamento de atividades da entidade,Occupational health,No,,Direct,No,Yes,No,
2325500.0,"RESOLUÇÃO CREMERJ Nº 312, de 23 de junho de 2020",2021-08-27 00:00:00,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Regional de Medicina do Estado do Rio de Janeiro,S01,Regulamento de atividades da entidade,Coronavirus disease (COVID-19),Yes,Declaration of Pandemic Status,Direct,No,Yes,No,Soft
2325508.0,"RESOLUÇÃO CREMERJ Nº 305, DE 26 de março de 2020",2021-08-27 00:00:00,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Regional de Medicina do Estado do Rio de Janeiro,S01,Medidas de combate à Covid-19,Coronavirus disease (COVID-19),Yes,Declaration of Pandemic Status,Direct,Yes,No,No,Soft
2325512.0,"RESOLUÇÃO CREMERJ Nº 309, de 29 de maio de 2020",2021-08-27 00:00:00,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais/Conselho Regional de Medicina do Estado do Rio de Janeiro,S01,Medidas de combate à Covid-20,Occupational health,Yes,,Direct,No,Yes,No,
2326245.0,"PORTARIA GM-MD  Nº 3.551, DE 26 DE AGOSTO DE 2021",2021-08-31 00:00:00,Portaria,Ministério da Defesa/Gabinete do Ministro,S01,Avaliação pericial de portadores de doenças,"Eye care, vision impairment and blindness",No,,Direct,No,Yes,No,
2326245.0,"PORTARIA GM-MD  Nº 3.551, DE 26 DE AGOSTO DE 2021",2021-08-31 00:00:00,Portaria,Ministério da Defesa/Gabinete do Ministro,S01,Avaliação pericial de portadores de doenças,"Eye care, vision impairment and blindness",No,"International Classification of Functioning, Disability and Health",Direct,Yes,No,No,Soft
